region,province,congressional_district,no_name,name_of_institution,classification_of_institution,address,contact_number,sector,course_registered_program,duration,status
X,Misamis Oriental,2nd (CDOC),3670,"Christian Samaritan Health Sevices and Technical School, Inc.",TVI,"4F, Puerto Hospital, Puerto, Cagayan de Oro City",(088)855-5088,Human Health/Health Care,Health Care Services NC II,"1,316 hours",WTR
X,Misamis Oriental,2nd (CDOC),3670,"Christian Samaritan Health Sevices and Technical School, Inc.",TVI,"4F, Puerto Hospital, Puerto, Cagayan de Oro City",(088)855-5088,Tourism,Housekeeping NC II,436 hours,WTR
X,Misamis Oriental,2nd (CDOC),3670,"Christian Samaritan Health Sevices and Technical School, Inc.",TVI,"4F, Puerto Hospital, Puerto, Cagayan de Oro City",(088)855-5088,Human Health/Health Care,Massage Therapy NC II,560 hours,WTR
X,Misamis Oriental,2nd (CDOC),3670,"Christian Samaritan Health Sevices and Technical School, Inc.",TVI,"4F, Puerto Hospital, Puerto, Cagayan de Oro City",(088)855-5088,Human Health/Health Care,Pharmacy Services NC II,271 hours,WTR
X,Misamis Oriental,2nd (CDOC),3671,DATS Actual Technical Training Center,TVI,"2F Perfect Master Bldg. Lapasan, Cagayan de Oro City",(088)8567052/ (08822)710207,Automotive and Land Transportation,Driving NC II,118 hours,WTR
X,Misamis Oriental,2nd (CDOC),3671,DATS Actual Technical Training Center,TVI,"2F Perfect Master Bldg. Lapasan, Cagayan de Oro City",(088)8567052/ (08822)710207,Metals and Engineering,Shielded Metal Arc Welding (SMAW) NC II,274 hours,WTR
X,Misamis Oriental,2nd (CDOC),3671,DATS Actual Technical Training Center,TVI,"2F Perfect Master Bldg. Lapasan, Cagayan de Oro City",(088)8567052/ (08822)710207,Electrical & Electronics,Electrical Installation & Maintenance NC II,141 hours,WTR
X,Misamis Oriental,2nd (CDOC),3671,DATS Actual Technical Training Center,TVI,"2F Perfect Master Bldg. Lapasan, Cagayan de Oro City",(088)8567052/ (08822)710207,Automotive and Land Transportation,Motorcycle/Small Engine Servicing NC II,278 hours,WTR
X,Misamis Oriental,2nd (CDOC),3671,DATS Actual Technical Training Center,TVI,"2F Perfect Master Bldg. Lapasan, Cagayan de Oro City",(088)8567052/ (08822)710207,Metals and Engineering,Shielded Metal Arc Welding (SMAW) NC II - Mobile Training Program,274 hours,WTR
X,Bukidnon,2nd (CDOC),3672,"Del Monte Foundation, Inc.",TVI,"Camp Philips, Manolo Fortich, Bukidnon",088-8554312,Tourism,Bread & Pastry Production NC II,141 Hours,WTR
X,Bukidnon,2nd (CDOC),3672,"Del Monte Foundation, Inc.",TVI,"Camp Philips, Manolo Fortich, Bukidnon",088-8554312,Metals and Engineering,Shielded Metal Arc Welding (SMAW) NC II,268 Hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,Tourism,Events Management Services NC III,108 hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,ICT,Visual Graphic Design NC III,487 hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,Social Community Dev't. & Other Services,Bookkeeping NC III,292 hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,Tourism,Bread & Pastry Production NC II,141 hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,Tourism,Cookery NC II,316 hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,Electrical & Electronics,Computer Systems Servicing NC II,280 hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,Tourism,Food & Beverage Services NC II,356 Hours,WTR
X,Misamis Occidental,1st,3673,"Deor & Dune Academe School of Technology, Inc.",TVI,"Poblacion II, Oroquieta City",None,Tourism,Food & Beverage Services NC II,436 hours,WTR
X,Misamis Oriental,1st (CDOC),3674,"Don Mariano Canoy Colleges of Cagayan de Oro City, Inc.",HEI,"Eagle St., Kauswagan, Cag. De Oro City",(08822) 72-7049,Tourism,Housekeeping NC II,436 hours,WTR
X,Lanao del Norte,2nd,3675,Dona Laurena Rosales School for Practical Agriculture,LGU ,"Brgy. Bagumbayan, Kauswagan, Lanao del Norte",None,"Agriculture, Forestry and Fishery",Agricultural Crops Production NC III,445 hours,WTR
X,Lanao del Norte,2nd,3675,Dona Laurena Rosales School for Practical Agriculture,LGU ,"Brgy. Bagumbayan, Kauswagan, Lanao del Norte",None,"Agriculture, Forestry and Fishery",Organic Agricultre Production NC II,232 hours,WTR
X,Lanao del Norte,Lone (Iligan City),3676,Double Tap Security Training Center of Iligan City Inc.,TVI,"Badelles Street, Pala-o, Iligan City",None,Social Community Dev't. & Other Services,Security Services NC I,170 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Metals and Engineering,Shielded Metal Arc Welding (SMAW) NC II,268 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Tourism,Cookery NC II,316 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Tourism,Food & Beverage Services NC II,320 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Social Community Dev't. & Other Services,Bookkeeping NC III,292 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Tourism,Bartending NC II,438 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Automotive and Land Transportation,Automotive Servicing NC I,156 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Automotive and Land Transportation,Automotive Servicing NC II,676 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Tourism,Housekeeping NC II,436 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Social Community Dev't. & Other Services,Security Services NC I,170 hours,WTR
X,Misamis Oriental,Cagayan de Oro City (CDOC),3677,Golden Heritage Polytechnic College Inc.,TVI,"Vamenta Boulevard, Carmen, Cagayan de Oro City",(088)856-7326/ 858-3776,Social Community Dev't. & Other Services,Security Services NC II,223 hours,WTR
X,Bukidnon,1st,3678,"Hosanna Academy of Bukidnon, Inc.",TVI,"Zone 5, Gango, Libona, Bukidnon",None,Tourism,Housekeeping NC II,436 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Cookery NC II,316 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Bartending NC II,438 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Electrical & Electronics,Computer Systems Servicing NC II,280 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Food & Beverage Services NC II,356 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Bread & Pastry Production NC II,141 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Housekeeping NC II,436 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Cookery NC II - Mobile Training Program,316 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Bartending NC II - Mobile Training Program,438 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Electrical & Electronics,Computer Systems Servicing NC II - Mobile Training Program,280 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Bread & Pastry Production NC II - Mobile Training Program,144 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Housekeeping NC II - Mobile Training Program,436 hours,WTR
X,Bukidnon,4th,3530,"IBA College of Mindanao, Inc. (formerly: Irene B. Antonio Technological College, Inc. (Valencia)",HEI,"Pepito Street, Valencia City",(088)828-1337 to 38,Tourism,Food & Beverage Services NC II - Mobile Training Program,356 hours,WTR
X,Lanao del Norte,Lone (Iligan City),3679,ICTI Polytechnic College Inc.,TVI,"Coco-Groove, Iligan City",(063) 221-2020/221-5594,Electrical & Electronics,Electronics Products Assembly and Servicing NC II,260 hours,WTR
X,Lanao del Norte,Lone (Iligan City),3679,ICTI Polytechnic College Inc.,TVI,"Coco-Groove, Iligan City",(063) 221-2020/221-5594,Automotive and Land Transportation,Automotive Servicing NC I,156 hours,WTR
X,Lanao del Norte,Lone (Iligan City),3679,ICTI Polytechnic College Inc.,TVI,"Coco-Groove, Iligan City",(063) 221-2020/221-5594,Automotive and Land Transportation,Automotive Servicing NC II,676 hours,WTR
X,Lanao del Norte,Lone (Iligan City),3679,ICTI Polytechnic College Inc.,TVI,"Coco-Groove, Iligan City",(063) 221-2020/221-5594,Electrical & Electronics,Computer Systems Servicing NC II,280 hours,WTR
X,Lanao del Norte,Lone (Iligan City),3679,ICTI Polytechnic College Inc.,TVI,"Coco-Groove, Iligan City",(063) 221-2020/221-5594,Tourism,Food & Beverage Services NC II,356 hours,WTR
X,Lanao del Norte,Lone (Iligan City),3679,ICTI Polytechnic College Inc.,TVI,"Coco-Groove, Iligan City",(063) 221-2020/221-5594,Tourism,Housekeeping NC II,436 hours,WTR
X,Misamis Oriental,CDOC (2nd),3680,Iligan Computer Institute-CDO Branch,TVI,"Bugo, Cagayan de Oro Ciy",(08822)740829,ICT,Assistant 2D Animator NC III,648 hours,WTR
X,Misamis Oriental,CDOC (2nd),3680,Iligan Computer Institute-CDO Branch,TVI,"Bugo, Cagayan de Oro Ciy",(08822)740829,ICT,Medical Transcription NC II,396 hours,WTR
X,Misamis Oriental,CDOC (2nd),3680,Iligan Computer Institute-CDO Branch,TVI,"Bugo, Cagayan de Oro Ciy",(08822)740829,ICT,Animation (3D Digital) NC III,"1,040 hours",WTR
X,Misamis Oriental,CDOC (2nd),3680,Iligan Computer Institute-CDO Branch,TVI,"Bugo, Cagayan de Oro Ciy",(08822)740829,ICT,Visual Graphic Design NC III,487 hours,WTR
X,Misamis Oriental,CDOC (2nd),3680,Iligan Computer Institute-CDO Branch,TVI,"Bugo, Cagayan de Oro Ciy",(08822)740829,Electrical & Electronics,Computer Systems Servicing NC II,280 hours,WTR
X,Lanao del Norte,Iligan City (Lone District),3681,Iligan Fashion Institute and Trade Inc.,TVI,"3rd Floor, Hijarah Camama Bldg., Corner Fortaleza-Quezon Avenue, Iligan City",224-0390,Social Community Dev't. & Other Services,Hairdressing NC II,656 hours,WTR
X,Lanao del Norte,Iligan City (Lone District),3681,Iligan Fashion Institute and Trade Inc.,TVI,"3rd Floor, Hijarah Camama Bldg., Corner Fortaleza-Quezon Avenue, Iligan City",224-0390,Social Community Dev't. & Other Services,Beauty Care Services (Nail Care) NC II,216 hours,WTR
X,Lanao del Norte,Iligan City (Lone District),3681,Iligan Fashion Institute and Trade Inc.,TVI,"3rd Floor, Hijarah Camama Bldg., Corner Fortaleza-Quezon Avenue, Iligan City",224-0390,Human Health/Health Care,Massage Therapy NC II,560 hours,WTR
X,Lanao del Norte,Lone District (Iligan City),3682,Iligan Food Terminal Service Cooperative,TVI,"Barangay San Miguel, Iligan City",None,"Agriculture, Forestry and Fishery",Agricultural Crops Production NC I,616 Hours,WTR
X,Lanao del Norte,Lone District (Iligan City),3682,Iligan Food Terminal Service Cooperative,TVI,"Barangay San Miguel, Iligan City",None,"Agriculture, Forestry and Fishery",Agricultural Crops Production NC III,445 hours,WTR
X,Misamis Oriental,1st (CDOC),3683,"Immanuel Global College de Philippines, Inc.",TVI,"Upper Dagong, Carmen, Cagayan de Oro City",309-8680,Metals and Engineering,Shielded Metal Arc Welding (SMAW) NC II,304 hours,WTR
X,Misamis Oriental,1st (CDOC),3683,"Immanuel Global College de Philippines, Inc.",TVI,"Upper Dagong, Carmen, Cagayan de Oro City",309-8680,Tourism,Front Office Services NC II,436 hours,WTR
X,Misamis Oriental,1st (CDOC),3683,"Immanuel Global College de Philippines, Inc.",TVI,"Upper Dagong, Carmen, Cagayan de Oro City",309-8680,Metals and Engineering,Shielded Metal Arc Welding (SMAW) NC II - Mobile Training Program,268 hours,WTR
X,Misamis Occidental,1st (CDOC),3684,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"Juan Luna St., corner Mabini St., Ozamiz City",(088) 521-0923,Construction,Pipefitting NC II,202 hours,WTR
X,Misamis Occidental,1st (CDOC),3684,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"Juan Luna St., corner Mabini St., Ozamiz City",(088) 521-0923,ICT,Computer Hardware Servicing NC II,356 hours,WTR
X,Misamis Occidental,1st (CDOC),3684,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"Juan Luna St., corner Mabini St., Ozamiz City",(088) 521-0923,Human Health/Health Care,Health Care Services NC II,996 hours,WTR
X,Misamis Occidental,2nd,3685,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"2nd Floor, Fred Liong Building, Port Road, Ozamiz City",(088) 521-0923,TVET,Trainers Methodology  Level 1,264 hours,WTR
X,Misamis Occidental,2nd,3685,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"2nd Floor, Fred Liong Building, Port Road, Ozamiz City",(088) 521-0923,Automotive and Land Transportation,Motorcycle/Small Engine Servicing NC II,278 hours,WTR
X,Misamis Occidental,2nd,3685,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"2nd Floor, Fred Liong Building, Port Road, Ozamiz City",(088) 521-0923,Tourism,Front Office Services NC II,442 hours,WTR
X,Misamis Occidental,2nd,3685,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"2nd Floor, Fred Liong Building, Port Road, Ozamiz City",(088) 521-0923,Garments,Dressmaking NC II,275 hours,WTR
X,Misamis Occidental,2nd,3685,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"2nd Floor, Fred Liong Building, Port Road, Ozamiz City",(088) 521-0923,Electrical & Electronics,Electronics Products Assembly and Servicing NC II,260 hours,WTR
X,Misamis Occidental,2nd,3685,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"2nd Floor, Fred Liong Building, Port Road, Ozamiz City",(088) 521-0923,ICT,2D Animation NC III,840 hours,WTR
X,Misamis Occidental,2nd,3685,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"2nd Floor, Fred Liong Building, Port Road, Ozamiz City",(088) 521-0923,TVET,Trainers Methodology  Level 1 - Mobile Training Program,264 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Social Community Dev't. & Other Services,Bookkeeping NC III,292 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,ICT,Visual Graphic Design NC III,487 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Electrical & Electronics,Computer Systems Servicing NC II,280 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Social Community Dev't. & Other Services,Domestic Work NC II,218 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Tourism,Bartending NC II,438 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Tourism,Food & Beverage Services NC II,356 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Tourism,Housekeeping NC II,436 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Tourism,Cookery NC II,316 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Tourism,Bread & Pastry Production NC II,141 hours,WTR
X,Misamis Occidental,2nd,3686,"Immaculate Conception School of Technology of Ozamiz City, Inc.",TVI,"3rd Floor and Penthouse, T. Cebedo and Gomez Street, Ozamiz City",(088) 521-0923,Maritime,Ships' Catering NC III (Ships' Cooks),160 hours,WTR
X,Misamis Oriental,2nd (CDOC),3687,"Intercare Training School, Inc.",TVI,"3/F MTL Bldg., J.R. Borja St., Cagayan de Oro City",(088)856-9545,Human Health/Health Care,Caregiving NC II,"1,106 hours",WTR
X,Misamis Oriental,2nd (CDOC),3687,"Intercare Training School, Inc.",TVI,"3/F MTL Bldg., J.R. Borja St., Cagayan de Oro City",(088)856-9545,Human Health/Health Care,Massage Therapy NC II,560 hours,WTR
X,Misamis Oriental,2nd (CDOC),3687,"Intercare Training School, Inc.",TVI,"3/F MTL Bldg., J.R. Borja St., Cagayan de Oro City",(088)856-9545,Human Health/Health Care,Health Care Services NC II,996 hours,WTR
X,Misamis Oriental,2nd (CDOC),3687,"Intercare Training School, Inc.",TVI,"3/F MTL Bldg., J.R. Borja St., Cagayan de Oro City",(088)856-9545,Tourism,Bartending NC II,438 hours,WTR
X,Misamis Oriental,2nd (CDOC),3688,"Intercare Training School, Inc.",TVI,"Xavier Academy, Purok 8, Poblacion, Initao, Misamis Oriental",(088)856-9545,Tourism,Cookery NC II,316 hours,WTR
X,Misamis Oriental,2nd (CDOC),3689,"International Labor Force Skills Mastery Institute (ILF-SMI), Inc. ",TVI,"#181 Jacinto Tan Building, Capistrano-Mabini Sts., Cagayan de Oro City",(088) 850-0528,Tourism,Housekeeping NC III,76 hours,WTR
